,school_id,prob_fail,prob_pass
0,105278,27.02549934387207,72.97449493408203
1,104677,16.72325325012207,83.27674102783203
2,106515,8.225503921508789,91.77449035644531
3,108817,46.612762451171875,53.387237548828125
4,108339,13.05723762512207,86.94276428222656
5,107243,3.0108933448791504,96.98910522460938
6,108891,49.91691589355469,50.08308410644531
7,108939,72.35724639892578,27.642759323120117
8,106774,30.755441665649414,69.24455261230469
9,104647,41.98225021362305,58.01774978637695
10,109336,52.69904327392578,47.30095672607422
11,107506,61.996002197265625,38.00400161743164
12,105037,12.650665283203125,87.34933471679688
13,106234,5.310574054718018,94.68942260742188
14,108517,47.21999740600586,52.77999496459961
15,109370,38.127750396728516,61.872257232666016
16,107151,60.04177474975586,39.95822525024414
17,136880,54.4835319519043,45.5164680480957
18,107668,35.95293045043945,64.04706573486328
19,108179,24.577983856201172,75.4220199584961
20,136684,69.82679748535156,30.173200607299805
21,136470,35.0311164855957,64.96888732910156
22,164511,47.95092010498047,52.049076080322266
23,107144,50.26374053955078,49.73625946044922
24,106492,35.89216232299805,64.10783386230469
25,109840,13.471709251403809,86.52828979492188
26,105940,13.670656204223633,86.329345703125
27,104632,10.83716869354248,89.16283416748047
28,107869,38.63286590576172,61.367130279541016
29,105837,13.941671371459961,86.05833435058594
30,136535,81.79674530029297,18.2032527923584
31,108145,67.58164978027344,32.41834259033203
32,109071,91.57643127441406,8.423568725585938
33,106429,1.831500768661499,98.16849517822266
34,105104,37.440643310546875,62.55936050415039
35,159509,25.13306999206543,74.86692810058594
36,162508,77.6961898803711,22.303800582885742
37,107561,30.267444610595703,69.73255920410156
38,106087,20.252099990844727,79.74789428710938
39,109715,40.7673225402832,59.23268127441406
40,108124,12.91988468170166,87.08011627197266
41,107457,43.39058303833008,56.60941696166992
42,109693,53.77485656738281,46.22514343261719
43,105309,8.401698112487793,91.59830474853516
44,105937,11.84705924987793,88.15293884277344
45,105466,34.687557220458984,65.31243896484375
46,104586,41.546634674072266,58.453369140625
47,109328,59.42122268676758,40.578773498535156
48,109231,70.91716003417969,29.082839965820312
49,107856,10.022651672363281,89.97734832763672
50,108637,73.99922943115234,26.000768661499023
51,109516,45.11177062988281,54.88822937011719
52,107040,7.518985748291016,92.48101806640625
53,109781,65.71954345703125,34.28045654296875
54,136693,59.96331024169922,40.03669357299805
55,108619,50.6887321472168,49.31127166748047
56,136485,68.11344909667969,31.886550903320312
57,158528,38.74161911010742,61.25838088989258
58,109358,53.48079299926758,46.51921081542969
59,108052,34.78834533691406,65.21165466308594
60,159506,21.557876586914062,78.44212341308594
61,158520,8.291467666625977,91.70853424072266
62,106248,17.655805587768555,82.34419250488281
63,109263,33.587646484375,66.412353515625
64,107425,17.676584243774414,82.32341766357422
65,109001,51.008052825927734,48.991947174072266
66,107749,28.016891479492188,71.98310852050781
67,106448,2.1479132175445557,97.85208892822266
68,107585,12.811835289001465,87.18816375732422
69,106090,13.524164199829102,86.475830078125
70,109628,34.311954498291016,65.68804931640625
71,136456,69.9095230102539,30.090478897094727
72,109545,39.82950973510742,60.170494079589844
73,107824,13.800848007202148,86.19915008544922
74,159503,31.273195266723633,68.72679901123047
75,109171,59.67657470703125,40.32342529296875
