,school_id,heading,prob_fail,prob_pass
0,33006679,140,41.70327377319336,58.296730041503906
1,35032001,50.,36.81216049194336,63.187843322753906
2,31009181,330,72.23617553710938,27.76382827758789
3,35101904,230,34.55491256713867,65.44508361816406
4,35039780,230,35.62213897705078,64.37786102294922
5,33010110,50.,59.39262008666992,40.60737609863281
6,35143996,330,66.40664672851562,33.593360900878906
7,33351201,50.,77.1768569946289,22.82314682006836
8,41616987,140,55.229671478271484,44.77033233642578
9,31006513,140,10.208481788635254,89.79151153564453
10,41001630,140,38.28996276855469,61.71004104614258
11,35110826,50.,26.96857452392578,73.03142547607422
12,35109198,230,6.436676025390625,93.56332397460938
13,35012038,140,30.18614959716797,69.81385040283203
14,33085854,330,37.22123718261719,62.77876663208008
15,35153151,230,26.76445198059082,73.23554992675781
16,41130170,230,32.4232292175293,67.57676696777344
17,35809676,140,26.338869094848633,73.6611328125
18,33060355,230,41.640708923339844,58.359283447265625
19,31042021,140,34.9112663269043,65.08872985839844
20,31320536,140,3.871588706970215,96.12841033935547
21,35173460,50.,47.08066940307617,52.919334411621094
22,31000698,140,70.10436248779297,29.895639419555664
23,31056723,140,44.23896789550781,55.76103973388672
24,33055610,230,56.18199157714844,43.81801223754883
25,35016202,140,49.46495819091797,50.53504180908203
26,41387155,230,2.335466146469116,97.66453552246094
27,31159212,330,31.037822723388672,68.96217346191406
28,31158194,140,44.98391342163086,55.016090393066406
29,35144997,330,34.82402801513672,65.17597198486328
30,35042559,50.,17.413074493408203,82.58692169189453
31,35117201,50.,31.591663360595703,68.40834045410156
32,31354848,50.,32.530517578125,67.469482421875
33,33057702,230,83.32405853271484,16.675935745239258
34,41061713,140,48.58725357055664,51.412750244140625
35,35023176,50.,13.828094482421875,86.17191314697266
36,35131623,330,32.27583312988281,67.72415924072266
37,31203009,330,8.373146057128906,91.6268539428711
38,33079340,140,36.34622573852539,63.653778076171875
39,31171646,330,20.266841888427734,79.733154296875
40,35003566,330,30.98504638671875,69.01496124267578
41,35033911,230,38.769989013671875,61.230010986328125
42,31081949,330,42.95594787597656,57.04404830932617
43,35409169,330,27.426382064819336,72.57361602783203
