,school_id,prob_fail,prob_pass
0,31115606_0.,51.67965316772461,48.32034683227539
1,35154842_0.,34.77674102783203,65.22325134277344
2,31222381_0.,49.87128448486328,50.12871551513672
3,41130359_0.,52.6909065246582,47.3090934753418
4,35042559_0.,39.95810317993164,60.041893005371094
5,33069590_0.,57.72145462036133,42.278541564941406
6,33052808_0.,46.49822235107422,53.501773834228516
7,33059152_0.,62.826866149902344,37.173133850097656
8,35140041_0.,27.482372283935547,72.51762390136719
9,31253367_0.,49.91802978515625,50.081974029541016
10,33100985_0.,35.21906280517578,64.78093719482422
11,35164926_0.,49.21269226074219,50.78731155395508
12,35141100_0.,47.528831481933594,52.471168518066406
13,35802578_0.,23.1080379486084,76.89196014404297
14,41152689_0.,31.607240676879883,68.39276123046875
15,35116853_0.,31.734317779541016,68.26568603515625
16,35112689_0.,33.683807373046875,66.31619262695312
17,35108509_0.,33.443702697753906,66.5562973022461
18,35108194_0.,34.85173034667969,65.14826202392578
19,33067830_0.,44.32289123535156,55.67710494995117
20,35153953_0.,26.998016357421875,73.00198364257812
21,35172613_0.,23.783485412597656,76.21652221679688
22,35188785_0.,33.592594146728516,66.40740966796875
23,33067996_0.,17.96497344970703,82.03502655029297
24,35160271_0.,53.18916320800781,46.81083679199219
25,35142724_0.,32.79976272583008,67.20024108886719
26,33069476_0.,62.962257385253906,37.03774642944336
27,31193097_0.,45.75021743774414,54.24978256225586
28,31338036_0.,55.34309005737305,44.65690994262695
29,35903206_0.,32.528377532958984,67.47162628173828
30,35924854_0.,38.08061599731445,61.91938400268555
31,35124795_0.,33.96748352050781,66.03251647949219
32,33169306_0.,34.00706481933594,65.99292755126953
33,31239682_0.,34.767662048339844,65.23233795166016
34,35138198_0.,35.253623962402344,64.74638366699219
35,31043737_0.,37.591426849365234,62.408573150634766
36,35143959_0.,33.462162017822266,66.537841796875
37,33036691_0.,41.76716232299805,58.23283767700195
38,31194107_0.,32.089752197265625,67.91024780273438
39,35912897_0.,20.389633178710938,79.61036682128906
40,35030235_0.,40.029029846191406,59.970970153808594
41,31118575_0.,61.33585739135742,38.66414260864258
42,33093890_0.,37.48136520385742,62.518638610839844
43,35165773_0.,32.94485092163086,67.05514526367188
44,33064601_0.,31.146902084350586,68.85308837890625
