,school_id,prob_fail,prob_pass
0,106162,47.8733024597168,52.12670135498047
1,109501,52.331138610839844,47.66886520385742
2,106122,1.6873379945755005,98.31266021728516
3,136625,61.021114349365234,38.97888946533203
4,109210,73.6330337524414,26.366966247558594
5,107674,22.91973114013672,77.08026885986328
6,104842,6.974177837371826,93.02581787109375
7,106388,6.150226593017578,93.84976959228516
8,105082,25.42824363708496,74.5717544555664
9,105011,5.527240753173828,94.47276306152344
10,106302,20.32259750366211,79.67740631103516
11,104777,11.540926933288574,88.4590835571289
12,104538,30.12152671813965,69.87847900390625
13,107672,33.49930953979492,66.50068664550781
14,104805,4.074610710144043,95.92538452148438
15,108048,42.67967224121094,57.32033157348633
16,136595,30.8499755859375,69.1500244140625
17,106312,11.312188148498535,88.68781280517578
18,105657,4.132569789886475,95.867431640625
19,105253,17.301828384399414,82.69817352294922
20,107502,6.669633865356445,93.33036804199219
21,105022,8.887819290161133,91.11217498779297
22,107747,11.101827621459961,88.89817810058594
23,105196,5.926084041595459,94.07392120361328
24,105858,0.8564239144325256,99.14356994628906
25,107395,7.054068088531494,92.94593048095703
26,107603,41.58135223388672,58.418643951416016
27,105327,9.295744895935059,90.70425415039062
28,109586,51.89347839355469,48.10652160644531
29,109018,57.526939392089844,42.473060607910156
30,107696,32.19258117675781,67.80741882324219
31,157505,11.996537208557129,88.00346374511719
32,109183,88.13029479980469,11.869708061218262
33,106768,67.90161895751953,32.0983772277832
34,107261,76.2555160522461,23.744483947753906
35,104627,22.793962478637695,77.20604705810547
36,107825,34.49965286254883,65.50035095214844
37,107424,3.3504109382629395,96.64958953857422
38,105574,3.2246429920196533,96.77536010742188
39,106356,16.556106567382812,83.44389343261719
40,106352,43.09169387817383,56.908302307128906
41,105358,6.249605655670166,93.75039672851562
42,109218,76.43394470214844,23.566057205200195
43,105619,24.00211524963379,75.99787902832031
44,136877,54.64537811279297,45.35462188720703
45,106378,2.5134429931640625,97.48655700683594
46,104923,62.876766204833984,37.12322998046875
47,106144,5.262929916381836,94.73707580566406
48,107837,31.047243118286133,68.9527587890625
49,105943,2.2009313106536865,97.799072265625
50,105854,0.9536491632461548,99.04634857177734
51,107909,47.12399673461914,52.876007080078125
52,107685,26.918474197387695,73.0815200805664
53,108943,73.56745910644531,26.432540893554688
54,106819,48.00534439086914,51.994651794433594
55,162504,63.558692932128906,36.441307067871094
56,106123,9.137253761291504,90.86274719238281
57,108691,84.13209533691406,15.867900848388672
58,106566,11.039385795593262,88.96061706542969
59,105034,16.270933151245117,83.72906494140625
60,105695,6.051679611206055,93.94832611083984
61,105562,3.787065267562866,96.21294403076172
62,107002,46.3184928894043,53.68151092529297
63,107517,3.402879476547241,96.59712219238281
64,106260,9.63864517211914,90.36135864257812
65,107805,21.208492279052734,78.79150390625
66,106931,15.902578353881836,84.097412109375
67,105320,1.2382943630218506,98.76171112060547
68,106138,19.565717697143555,80.43428039550781
69,106406,10.18129825592041,89.8187026977539
70,105208,3.850215196609497,96.14978790283203
71,106666,25.795188903808594,74.2048110961914
72,109087,74.42494201660156,25.575061798095703
73,106890,48.75155258178711,51.24844741821289
74,105419,11.127591133117676,88.87240600585938
75,105741,11.931150436401367,88.06884765625
76,108281,88.68975830078125,11.310240745544434
77,105524,3.7854771614074707,96.21451568603516
78,104686,11.393564224243164,88.60643768310547
79,105632,5.554757595062256,94.44524383544922
80,109106,58.06698226928711,41.933021545410156
81,106947,9.976335525512695,90.02366638183594
82,106627,52.21231460571289,47.787681579589844
83,107675,24.728322982788086,75.27167510986328
84,104699,21.230438232421875,78.76956176757812
85,104818,30.10770034790039,69.89229583740234
86,105492,2.3242604732513428,97.67573547363281
87,106827,36.050968170166016,63.94903564453125
88,104508,25.954565048217773,74.0454330444336
89,108726,75.12527465820312,24.874725341796875
90,105519,9.612135887145996,90.38785552978516
91,104503,26.256210327148438,73.74378204345703
92,106126,9.626107215881348,90.3739013671875
93,104530,22.696117401123047,77.30388641357422
94,105030,0.3150423467159271,99.6849594116211
95,105789,4.774768829345703,95.22523498535156
96,159515,19.956565856933594,80.0434341430664
97,106874,6.048716068267822,93.9512939453125
98,106181,26.900455474853516,73.09954071044922
99,107641,16.78000259399414,83.2199935913086
100,105365,11.988532066345215,88.01146697998047
101,105748,10.556864738464355,89.4431381225586
102,105745,2.8197553157806396,97.18024444580078
103,136794,73.34397888183594,26.656017303466797
104,109337,71.06311798095703,28.9368839263916
105,105446,4.2258830070495605,95.77411651611328
106,108868,70.34468841552734,29.655319213867188
107,106238,11.357260704040527,88.64273834228516
108,105712,1.679622769355774,98.32037353515625
109,104949,31.478097915649414,68.52189636230469
110,107496,13.321861267089844,86.67813873291016
111,106418,25.302616119384766,74.6973876953125
112,104950,72.29814147949219,27.701858520507812
113,107468,22.88863754272461,77.11136627197266
114,107898,29.107698440551758,70.89229583740234
115,104909,54.970794677734375,45.02920150756836
116,106716,21.215600967407227,78.78439331054688
117,106807,23.12848472595215,76.87151336669922
118,105994,30.829256057739258,69.17074584960938
119,104675,17.0069637298584,82.9930419921875
120,107707,11.192193984985352,88.80780792236328
121,106034,40.52751541137695,59.47248840332031
122,104832,3.594681978225708,96.40531921386719
123,105122,11.276424407958984,88.72357940673828
124,105494,4.292295455932617,95.70770263671875
125,107109,13.388976097106934,86.61102294921875
126,107639,13.7099609375,86.29004669189453
127,105687,0.9803469181060791,99.01964569091797
128,106113,5.183920860290527,94.81607818603516
129,105155,27.28768539428711,72.71231079101562
130,109460,72.41446685791016,27.58553695678711
131,107234,20.4716739654541,79.52832794189453
132,106844,15.257568359375,84.74243927001953
133,107653,33.808502197265625,66.19149780273438
134,105015,19.654111862182617,80.34588623046875
135,105860,5.537477970123291,94.46251678466797
136,106293,15.71006965637207,84.28993225097656
137,104694,21.250276565551758,78.74972534179688
138,105167,39.87665557861328,60.12334060668945
139,104730,8.427800178527832,91.57220458984375
140,106038,3.6612424850463867,96.33876037597656
141,106051,1.8537323474884033,98.14627075195312
142,106070,10.916887283325195,89.08311462402344
143,105422,2.2351810932159424,97.76482391357422
144,105259,11.352227210998535,88.64777374267578
145,136870,48.12445831298828,51.87554168701172
146,107260,53.671104431152344,46.32889938354492
147,105263,4.520260334014893,95.479736328125
148,109753,68.01969146728516,31.980314254760742
149,136766,42.029876708984375,57.97011947631836
150,105172,7.31343412399292,92.68656921386719
151,107020,40.598472595214844,59.40152359008789
152,105336,4.579959869384766,95.4200439453125
153,106166,14.12835693359375,85.87163543701172
154,136656,49.44025421142578,50.55974578857422
155,108127,31.22934341430664,68.77066040039062
156,105352,3.5637035369873047,96.43629455566406
157,105497,6.219292163848877,93.78070068359375
158,104958,40.1114387512207,59.88856506347656
159,106290,32.57117462158203,67.42881774902344
160,105202,17.598722457885742,82.40127563476562
161,105940,2.687546730041504,97.31245422363281
162,105206,33.61652374267578,66.38348388671875
163,136626,56.50309753417969,43.49689865112305
164,108174,11.397625923156738,88.60237884521484
165,107710,33.27730178833008,66.72269439697266
166,136599,28.526901245117188,71.47310638427734
167,109664,51.020790100097656,48.97920608520508
168,107025,39.112571716308594,60.88742446899414
169,105779,6.466014862060547,93.53398895263672
170,106556,12.227030754089355,87.77296447753906
171,105310,9.374187469482422,90.62580871582031
172,107206,12.47801685333252,87.52198028564453
173,105086,2.4185502529144287,97.58145141601562
174,105782,7.754329681396484,92.24566650390625
175,107938,37.042518615722656,62.95747756958008
176,107721,4.722442626953125,95.27755737304688
177,109561,71.79158020019531,28.20841407775879
178,105173,1.5064886808395386,98.49351501464844
179,107500,15.625704765319824,84.37429809570312
180,107177,55.2767219543457,44.7232780456543
181,109540,58.53725814819336,41.462745666503906
182,106725,30.262910842895508,69.73709106445312
183,107238,20.3171329498291,79.682861328125
184,108584,72.24369812011719,27.756303787231445
185,109619,49.54489517211914,50.45510482788086
186,108003,53.1051025390625,46.8948974609375
187,105871,4.599242687225342,95.40076446533203
188,106681,6.529241561889648,93.47075653076172
189,105493,2.102356195449829,97.89764404296875
190,109777,50.82152557373047,49.178470611572266
191,106444,9.879708290100098,90.12030029296875
192,105586,15.231587409973145,84.76841735839844
193,107213,7.649613857269287,92.35037994384766
194,105997,11.607560157775879,88.39244079589844
195,106065,31.884366989135742,68.11563110351562
196,104594,22.700925827026367,77.299072265625
197,104764,36.87163162231445,63.12836456298828
198,104424,34.77978515625,65.22021484375
199,108906,42.27279281616211,57.727210998535156
200,104823,15.905010223388672,84.09498596191406
201,105515,1.0014514923095703,98.99855041503906
202,107122,43.75807189941406,56.24193572998047
203,106424,5.534716606140137,94.46528625488281
204,105470,3.8050498962402344,96.1949462890625
205,105105,6.991575717926025,93.0084228515625
206,105404,1.9790873527526855,98.02091217041016
207,106895,21.21017074584961,78.78983306884766
208,104416,67.01994323730469,32.98005294799805
209,105866,2.044980525970459,97.95501708984375
210,105398,0.879636287689209,99.12036895751953
211,159002,3.6854848861694336,96.31451416015625
212,106360,3.6636598110198975,96.33633422851562
213,109675,26.560199737548828,73.43980407714844
214,104851,35.20357131958008,64.79643249511719
215,105929,4.3206706047058105,95.67932891845703
216,105622,4.55540657043457,95.44458770751953
217,107204,10.19080638885498,89.80918884277344
218,109418,47.89825439453125,52.101741790771484
219,106434,7.2313337326049805,92.76866149902344
220,106826,1.403354287147522,98.59664916992188
