,school_id,heading,prob_fail,prob_pass
0,106679,50.,47.8399772644043,52.16002655029297
1,109330,140,75.19071960449219,24.80927848815918
2,105570,140,8.789224624633789,91.21076965332031
3,109103,140,41.70660400390625,58.29340362548828
4,105620,140,33.075775146484375,66.9242172241211
5,104513,330,40.249786376953125,59.75020980834961
6,107856,230,44.554237365722656,55.44575881958008
7,109710,230,26.11609649658203,73.88389587402344
8,109740,330,41.509178161621094,58.49081802368164
9,105794,140,6.2344069480896,93.7656021118164
10,109420,230,38.405452728271484,61.594547271728516
11,107991,230,53.60559844970703,46.3943977355957
12,108004,50.,37.211116790771484,62.78887939453125
13,109408,330,25.29783821105957,74.70216369628906
14,105537,140,26.831745147705078,73.16825103759766
15,106397,230,4.976936340332031,95.02306365966797
16,136468,230,37.66169738769531,62.33829879760742
17,107267,50.,32.86485290527344,67.13514709472656
18,136515,230,33.80200958251953,66.19799041748047
19,109851,330,60.12825393676758,39.87174606323242
20,108864,50.,31.343307495117188,68.65669250488281
21,106802,330,28.311010360717773,71.6889877319336
22,109716,50.,58.89340591430664,41.106597900390625
23,106963,50.,32.96493911743164,67.03506469726562
24,106774,330,12.382023811340332,87.61797332763672
25,106773,230,26.26280403137207,73.73719024658203
26,109687,140,35.738128662109375,64.2618637084961
27,108651,140,29.394540786743164,70.60546112060547
28,107089,140,25.43937873840332,74.56061553955078
29,105033,50.,7.140679836273193,92.85931396484375
30,108952,50.,25.41757583618164,74.5824203491211
31,105838,330,6.54160213470459,93.4583969116211
32,106566,230,44.714927673339844,55.285072326660156
33,107895,50.,38.575355529785156,61.42464828491211
34,107542,140,26.74968910217285,73.25031280517578
35,108006,140,21.966970443725586,78.03302764892578
36,107523,230,45.142398834228516,54.857601165771484
37,106683,330,23.929485321044922,76.07051849365234
38,104640,330,10.317182540893555,89.68281555175781
39,107374,330,28.977943420410156,71.02204895019531
40,136634,140,37.56075668334961,62.43924331665039
41,105209,140,39.253971099853516,60.74602508544922
42,159017,140,16.095348358154297,83.90465545654297
43,104593,140,42.99051284790039,57.00948715209961
44,106788,230,3.053910493850708,96.94608306884766
45,107469,50.,30.630693435668945,69.36930084228516
46,105497,140,25.132522583007812,74.86747741699219
47,106352,330,27.7707462310791,72.22925567626953
48,107038,140,43.960567474365234,56.0394287109375
49,158514,330,36.08963394165039,63.910369873046875
50,105496,330,12.967350006103516,87.03265380859375
51,136728,230,40.232051849365234,59.767948150634766
52,107049,50.,41.55884552001953,58.44115447998047
53,106537,50.,49.9427604675293,50.0572395324707
54,107846,230,43.5468864440918,56.4531135559082
55,105942,50.,22.601455688476562,77.39855194091797
56,104815,140,21.341211318969727,78.6587905883789
57,106615,140,24.420513153076172,75.5794906616211
58,105272,140,35.22123336791992,64.77877044677734
59,106239,330,23.121915817260742,76.87808990478516
60,106105,50.,49.297828674316406,50.70216751098633
61,109472,230,34.02383804321289,65.97616577148438
62,136525,140,54.107845306396484,45.892154693603516
63,136863,50.,56.61292266845703,43.3870849609375
64,107522,140,25.72479820251465,74.27519226074219
65,136722,230,66.35601806640625,33.64398956298828
66,106239,140,6.376372337341309,93.6236343383789
67,106897,50.,47.165096282958984,52.834903717041016
68,104416,140,37.31755447387695,62.682437896728516
69,109192,140,40.94405746459961,59.05594253540039
70,106177,230,44.89115905761719,55.10884094238281
71,106550,50.,12.716557502746582,87.28343963623047
72,107149,230,13.915802955627441,86.08419799804688
73,107859,140,18.414352416992188,81.58565521240234
74,106131,230,27.54000473022461,72.45999908447266
75,107622,230,76.28373718261719,23.716262817382812
76,105446,230,37.145748138427734,62.85425567626953
77,105486,230,15.488040924072266,84.511962890625
78,108050,140,23.277217864990234,76.72278594970703
79,105939,50.,29.28083038330078,70.71916961669922
80,104645,140,7.533342361450195,92.4666519165039
81,105778,230,18.01342010498047,81.98657989501953
82,159504,50.,35.282958984375,64.71703338623047
83,106629,330,30.811988830566406,69.1880111694336
84,104598,140,27.66949462890625,72.33049774169922
85,104519,230,9.511675834655762,90.48832702636719
86,105213,230,27.218229293823242,72.78176879882812
87,109706,50.,34.20063400268555,65.79936981201172
88,136633,140,32.94776153564453,67.05223846435547
89,108178,50.,30.238554000854492,69.7614517211914
90,108638,50.,53.132293701171875,46.867706298828125
91,108178,140,43.97704315185547,56.022953033447266
92,107735,230,8.822243690490723,91.1777572631836
93,108159,50.,24.364360809326172,75.63563537597656
94,104924,140,41.90312957763672,58.096866607666016
95,104799,230,19.82038688659668,80.17961883544922
96,109393,140,34.10679244995117,65.8932113647461
97,104822,330,44.81547546386719,55.184532165527344
98,106588,330,15.463983535766602,84.53601837158203
99,136432,50.,68.60750579833984,31.39249038696289
100,108040,230,21.28802490234375,78.71198272705078
101,109841,230,54.281490325927734,45.718509674072266
102,104735,230,34.14788818359375,65.85211181640625
103,109422,140,46.86723327636719,53.13276672363281
104,106583,140,16.507205963134766,83.4927978515625
105,106228,140,50.99935531616211,49.00064468383789
106,106822,330,36.589839935302734,63.41015625
107,107114,230,22.437118530273438,77.56287384033203
108,107473,230,11.68842887878418,88.31156158447266
109,104677,230,27.711549758911133,72.2884521484375
110,109174,140,52.802860260009766,47.1971435546875
111,104744,330,30.151458740234375,69.84854125976562
112,109108,330,52.28277587890625,47.71722412109375
113,107954,330,16.682453155517578,83.31755065917969
114,105050,50.,22.428428649902344,77.57157135009766
115,106849,140,18.313810348510742,81.68618774414062
116,106574,140,24.418426513671875,75.5815658569336
117,105883,230,42.70646286010742,57.29353332519531
118,106315,140,39.15877151489258,60.841224670410156
119,106347,330,15.939704895019531,84.06029510498047
120,107839,140,35.174827575683594,64.8251724243164
121,105362,140,17.523366928100586,82.47663116455078
122,164531,330,53.12920379638672,46.87079620361328
123,107072,140,42.50151062011719,57.49848556518555
124,106555,330,30.702903747558594,69.2970962524414
125,106234,230,12.25377368927002,87.74622344970703
126,105299,330,30.86414909362793,69.13584899902344
127,107904,140,32.1174430847168,67.88255310058594
128,107118,140,19.63154411315918,80.36846160888672
129,105620,230,25.36150550842285,74.63849639892578
130,109447,330,67.93042755126953,32.0695686340332
131,108125,230,46.460975646972656,53.53902053833008
132,108895,140,26.40496253967285,73.59503173828125
133,106830,230,21.88985824584961,78.11014556884766
134,109051,50.,29.16518783569336,70.83480834960938
135,106653,140,26.993337631225586,73.00666046142578
136,106916,230,30.75307846069336,69.24691772460938
137,107788,330,47.946231842041016,52.053768157958984
138,107239,140,17.638572692871094,82.3614273071289
139,109163,50.,34.309139251708984,65.69085693359375
140,107762,140,45.376251220703125,54.623748779296875
141,106656,140,24.17638397216797,75.82361602783203
142,106470,330,23.827392578125,76.17261505126953
143,104749,230,38.807289123535156,61.192710876464844
144,105909,230,24.321151733398438,75.67884063720703
145,109831,50.,58.13121032714844,41.8687858581543
146,104490,50.,34.584381103515625,65.41561889648438
147,136766,50.,77.77608489990234,22.223915100097656
148,136503,140,39.69804000854492,60.30195999145508
149,105931,330,48.657073974609375,51.34292221069336
150,136596,330,54.583961486816406,45.41604232788086
151,136671,140,25.97862434387207,74.02136993408203
152,108438,50.,29.140796661376953,70.85919952392578
153,108780,230,15.954615592956543,84.0453872680664
154,108264,140,54.15969467163086,45.840309143066406
155,108069,330,28.930437088012695,71.0695571899414
156,109285,140,32.973148345947266,67.02684783935547
157,104703,330,17.857810974121094,82.1421890258789
158,107985,140,56.3443603515625,43.6556396484375
159,106720,230,33.25471878051758,66.74528503417969
160,106029,50.,20.321067810058594,79.6789321899414
161,104978,330,18.54499053955078,81.45501708984375
162,109087,230,35.18994903564453,64.81004333496094
163,106885,230,31.14840316772461,68.85159301757812
164,104480,50.,15.517409324645996,84.48258972167969
165,105668,50.,29.50008201599121,70.49992370605469
166,106654,50.,37.95969009399414,62.04030990600586
167,136554,230,64.12589263916016,35.874114990234375
168,105598,230,15.261784553527832,84.73822021484375
169,108500,330,22.252830505371094,77.7471694946289
170,104594,230,7.688122749328613,92.31187438964844
171,108265,330,42.00813293457031,57.99186706542969
172,136661,140,48.701839447021484,51.29816436767578
173,105310,230,25.161609649658203,74.83838653564453
174,105607,230,31.412485122680664,68.58750915527344
175,136740,230,43.33954620361328,56.66045379638672
176,164018,140,33.69559860229492,66.30439758300781
177,105691,230,13.620660781860352,86.37933349609375
178,136592,50.,72.96894073486328,27.03106117248535
179,104477,330,22.799560546875,77.200439453125
180,106546,330,16.255054473876953,83.74494171142578
181,107527,330,27.73590087890625,72.26410675048828
182,108255,50.,48.17205047607422,51.82794189453125
